tag,category,aliases,zh,count,notes
kita_ikuyo,4,喜多|郁代,喜多郁代,9306,《孤独摇滚！》中结束乐队的吉他手兼主唱
nakano_azusa,4,azusanakano|梓喵|阿梓喵,中野梓,9272,《轻音少女》的主要角色，吉他手
rover_(wuthering_waves),4,主角|漂泊者,漂泊者（鸣潮）,9255,《鸣潮》的可操作主角，有男女两种形象
nagato_yuki,4,yuki.n|有希|长门,长门有希,9254,《凉宫春日的忧郁》中的外星人终端，文艺部部员
lillie_(pokemon),4,lillie|莉莉爱|莉莉艾,莉莉艾（宝可梦）,9253,《宝可梦 太阳／月亮》中登场的少女，格拉吉欧之妹
seia_(blue_archive),4,yurizono_seia|圣亚|圣娅|百合园圣亚|百合园圣娅,百合园圣娅（蔚蓝档案）,9213,《蔚蓝档案》中茶话会的成员，狐耳少女
nagasaki_soyo,4,素世|长崎爽世,长崎素世,9208,《BanG Dream! It's MyGO!!!!!》中的贝斯手
tomoe_mami_(magical_girl),4,学姐|巴麻美学姐|美树麻美,巴麻美（魔法少女形态）,9153,《魔法少女小圆》中巴麻美的魔法少女装扮
columbina_(genshin_impact),4,columbina|damselette_(genshin_impact)|damslette_(genshin_impact)|原神少女|哥伦比娅|少女|少女（原神）|愚人众少女|达姆塞莱特,哥伦比娅（原神）,9127,《原神》中的愚人众执行官少女，后被奉为月之女神
tamamo_no_mae_(fate),4,tamamo_no_mae_(fate/extra),玉藻前（Fate系列）,9119,《Fate》系列中的Caster职阶从者
chun-li,4,Chun-Li|chunli|春丽（街头霸王）,春丽,9087,《街头霸王》中的女格斗家，国际刑警
hinoshita_kaho,4,花帆,日野下花帆,9010,《Love Live! 莲之空女学院》中的学园偶像
kinomoto_sakura,4,kinomotosakura|sakura_kinomoto|sakurakinomoto|小樱|木之本樱（魔卡少女樱）|樱,木之本樱,8981,《魔卡少女樱》的主角，库洛牌的收集者
ryuujou_(kancolle),4,ryuujou_(kantai_collection)|龙驤|龙骧,龙骧（舰队Collection）,8938,《舰队Collection》中轻航母龙骧的舰娘
wise_(zenless_zone_zero),4,法厄同|绳网代理人·哲,哲（绝区零）,8935,《绝区零》的主角之一，代号法厄同的绳匠
kaito_(vocaloid),4,kaito|カイト|蓝头发大哥,KAITO（VOCALOID）,8927,日本的 VOCALOID 虚拟歌手，以蓝色围巾为标志
hirasawa_yui,4,yuihirasawa|唯|小唯|平沢唯,平泽唯,8922,《轻音少女》中轻音部的主唱兼吉他手
toramaru_shou,4,寅丸,寅丸星,8909,《东方Project》中星莲船五面Boss，毘沙门天的弟子
cyrene_(honkai:_star_rail),4,cyrene|昔涟,昔涟（崩坏：星穹铁道）,8850,《崩坏：星穹铁道》中翁法罗斯的角色
himekaidou_hatate,4,姬海棠羽立|海棠,姬海棠果,8823,《东方Project》中的鸦天狗，念写记者
matoi_ryuuko,4,流子,缠流子,8764,《斩服少女》的主角，使用半把剪刀刃战斗
caelus_(honkai:_star_rail),4,caelus|male_trailblazer_(honkai:_star_rail)|开拓者（男）|穹|穹（崩坏:星穹铁道）,穹（崩坏：星穹铁道）,8762,《崩坏：星穹铁道》的男主角，开拓者
daiwa_scarlet_(umamusume),4,daiwa_scarlet|大和赤驥|大和赤骥,大和赤骥（赛马娘）,8757,《赛马娘》中追求第一的优等生赛马娘
rosa_(pokemon),4,female_protagonist_(pokemon_bw2)|mei_(pokemon)|rosa|whi-two_(pokemon)|whitley_(pokemon)|罗莎|美蓉|芽衣|鸣依|鸣和,鸣依（宝可梦）,8736,《宝可梦 黑2／白2》的女主角，日文名为 Mei
jeanne_d'arc_(fate),4,圣女|圣女贞德|贞德|贞德·达尔克,贞德（Fate系列）,8735,《Fate》系列中的裁定者从者
may_(pokemon),4,haruka_(pokemon)|odamaki_sapphire|sapphire_(pokemon)|sapphire_birch|小遥|沙菲雅|遥,小遥（宝可梦）,8724,《宝可梦》红蓝宝石版的女主角
miki_sayaka_(magical_girl),4,沙耶加|沙耶香,美树沙耶香（魔法少女形态）,8720,《魔法少女小圆》中沙耶香的魔法少女装束
murasa_minamitsu,4,水蜜,村纱水蜜,8608,《东方Project》星莲船第4关 Boss，沉船幽灵
princess_peach,4,peach|princesspeach|桃子公主|桃花公主|碧奇公主,碧姬公主,8546,《超级马力欧》系列的女主角，蘑菇王国的公主
texas_(arknights),4,texas|德克萨斯|德克萨斯（企鹅物流）,德克萨斯（明日方舟）,8545,《明日方舟》的先锋干员，鲁珀族
mejiro_mcqueen_(umamusume),4,mejiro_mcqueen|目白麦昆|麦昆,目白麦昆（赛马娘）,8524,《赛马娘》中目白家的大小姐
sunny_(omori),4,omori_sunny|omorisunny|sunny|sunny(omori)|桑尼|森尼,Sunny（OMORI）,8451,《OMORI》的主角，现实世界中的少年
karin_(blue_archive),4,kakudate_karin|花凛|角楯花凛,角楯花凛（蔚蓝档案）,8447,《蔚蓝档案》中千禧年女仆部的狙击手
keqing_(genshin_impact),4,ganqing|keqing|kokusei_(genshin_impact)|刻晴|玉衡星|霆霓快雨,刻晴（原神）,8411,《原神》中璃月七星中的玉衡星
noa_(blue_archive),4,ushio_noa|生盐乃爱|诺亚,生盐诺亚（蔚蓝档案）,8406,《蔚蓝档案》中千年科学学园研讨会的书记
nishikigi_chisato,4,千束,锦木千束,8404,《Lycoris Recoil》的主角，史上最强的 Lycoris
venti_(genshin_impact),4,venti|巴巴托斯|温迪|风神|高天的歌者,温迪（原神）,8401,《原神》中的风神巴巴托斯，以吟游诗人身份活动
mythra_(xenoblade),4,hikari_(xenoblade_2)|mythra|光,光（异度神剑）,8399,《异度神剑2》中莱克斯的异刃，焰的另一人格
kaku_seiga,4,青娥,霍青娥,8391,《东方Project》中穿墙的邪仙
nishikino_maki,4,真姬|西木野真姫,西木野真姬,8382,《Love Live!》中出身医生家庭的大小姐，傲娇的钢琴手
serval_(kemono_friends),4,サーバル|小包|薮猫,薮猫（兽娘动物园）,8357,《兽娘动物园》的主角之一，Japari Park的朋友
midoriya_izuku,4,DeKu|deku_(boku_no_hero_academia)|izuku|izukumidoriya|midoriyaizuku|出久|小久|绿谷|绿谷少年,绿谷出久,8347,《我的英雄学院》的主角，One For All 的继承者
gilgamesh_(fate),4,gilgamesh|吉尔|吉尔伽美什|英雄王|金闪闪,吉尔伽美什（Fate系列）,8338,《Fate》系列中的英灵，苏美尔的英雄王
plana_(blue_archive),4,a.r.o.n.a_(blue_archive)|普拉娜,普拉娜（蔚蓝档案）,8321,《蔚蓝档案》中与阿罗娜外貌相似的存在
takamachi_nanoha,4,奈叶|旭日之心,高町奈叶,8309,《魔法少女奈叶》的主角
houshou_(kancolle),4,houshou_(kantai_collection)|凤翔,凤翔（舰队Collection）,8305,舰队Collection中日本轻空母凤翔的拟人舰娘
paimon_(genshin_impact),4,paimon|应急食品|派蒙|非常食（原神）,派蒙（原神）,8276,《原神》中伴随旅行者的向导
ookami_mio,4,みお|大神美绪|澪|狼妈|神代美玖,大神澪,8275,hololive GAMERS 的狼少女VTuber
joseph_joestar,4,JOJO|二乔|约瑟夫·乔斯达,乔瑟夫·乔斯达,8234,《JOJO的奇妙冒险》第二部的主角，使用波纹
basil_(omori),4,basil(omori)|omori_basil|omoribasil|巴西尔|贝斯尔,贝瑟尔（OMORI）,8205,《OMORI》的主要角色，喜欢园艺的少年
kafuu_chino,4,智乃|香風智乃,香风智乃,8190,《请问您今天要来点兔子吗？》中咖啡店的少女
marnie_(pokemon),4,mary_(pokemon)|玛丽,玛俐（宝可梦）,8117,《宝可梦 剑／盾》中登场的训练家，尖钉镇出身
monkey_d._luffy,4,luffy|monkey_d._ruffy|monkey_d_luffy|ruffy|草帽小子|草帽路飞|路飞,蒙奇·D·路飞,8101,《航海王》的主角，草帽海贼团船长
hilda_(pokemon),4,touko_(pokemon)|white_(pokemon)|怀特|透子,斗子（宝可梦）,8040,《宝可梦 黑/白》的女性主角，合众地区训练家
hata_no_kokoro,4,能面妖怪,秦心,8032,《东方Project》中的面灵，格斗作最终Boss
suletta_mercury,4,斯蕾塔·墨丘利,斯莱塔·墨丘利,8018,《机动战士高达 水星的魔女》的主角
kafka_(honkai:_star_rail),4,kafka|卡夫卡|卡妈|卡芙卡,卡芙卡（崩坏：星穹铁道）,8005,《崩坏：星穹铁道》中的角色，星核猎手成员
saihara_shuichi,4,saihara_shuuichi|最原|终一,最原终一,7964,《弹丸论破V3》中的超高校级侦探
denji_(chainsaw_man),4,电次|电锯人,电次（电锯人）,7961,《电锯人》的主角，能变身为电锯人
okita_souji_(fate),4,冲田|冲田总司|冲田総司,冲田总司（Fate系列）,7943,《Fate》系列中以新选组剑士为原型的剑兵从者
oozora_subaru,4,昴|鸭子|鹈饲薫,大空昴,7883,hololive 二期生，运动系的鸭子VTuber
oyama_mahiro,4,真寻|绪山真寻（别当欧尼酱了）,绪山真寻,7859,《别当欧尼酱了！》的主角，被妹妹变成女生的原宅男
sparkle_(honkai:_star_rail),4,hanabi_(honkai:_star_rail)|假面愚者|星穹铁道花火|花火|花火（星穹铁道）,花火（崩坏：星穹铁道）,7857,《崩坏：星穹铁道》的可玩角色，假面愚人成员
samus_aran,4,samus|萨姆斯·阿兰|萨姐,萨姆斯·阿兰,7852,《银河战士》系列的主角，赏金猎人
arona_(blue_archive),4,arona|彩奈|蓝色恶魔|阿洛娜|阿罗娜|阿罗纳,阿罗娜（蔚蓝档案）,7832,《蔚蓝档案》中栖息于什亭之匣的虚拟助理
yazawa_nico,4,妮可|妮可妮可妮|矢澤妮可,矢泽妮可,7812,《Love Live!》中μ's的成员，偶像研究部部长
tojo_nozomi,4,toujou_nozomi|希|東條希,东条希,7799,《Love Live!》中音乃木坂学院学生会副会长
hoshimi_miyabi,4,hoshimimiyabi|星见雅|雅,星见雅（绝区零）,7794,《绝区零》中虚狩特别行动六课的成员
emiya_shirou,4,卫宫|士郎,卫宫士郎,7779,《Fate/stay night》的男主角，Saber 的御主
iseri_nina,4,仁菜,井芹仁菜,7771,《Girls Band Cry》中刺刺乐队的主唱
murakumo_(kancolle),4,murakumo|murakumo_(kantai_collection)|丛云|叢雲,丛云（舰队Collection）,7760,《舰队Collection》中驱逐舰丛云的拟人化舰娘
shuten_douji_(fate),4,shuten_douji_(fate/grand_order)|酒吞|酒呑童子,酒吞童子（Fate系列）,7756,《Fate/Grand Order》中的Assassin从者，鬼族
sonoda_umi,4,園田海未|海未,园田海未,7741,《LoveLive!》中μ's的成员，弓道部所属
adachi_rei,4,足立レイ|足立玲,足立零,7734,missile39 发起的等身大机器人企划角色，使用UTAU声音
amane_kanata,4,Kanata|彼方|雨乃奏,天音彼方,7729,hololive四期生的天使系VTuber
amatsukaze_(kancolle),4,amatsukaze_(kantai_collection)|天津風|天津风,天津风（舰队Collection）,7727,《舰队Collection》中驱逐舰天津风的舰娘
momoi_(blue_archive),4,momoi|saiba_momoi|才羽桃井|桃井|王小桃,才羽桃井（蔚蓝档案）,7726,《蔚蓝档案》游戏开发部的编剧，双子中的姐姐
kiana_kaslana,4,K423|kiana|琪亚娜,琪亚娜·卡斯兰娜,7724,《崩坏》系列的主角之一，出身卡斯兰娜家族
ijichi_nijika,4,虹夏,伊地知虹夏,7694,《孤独摇滚！》的鼓手，结束乐队成员
shiina_taki,4,立希,椎名立希,7694,《BanG Dream! It's MyGO!!!!!》的鼓手
kujo_jotaro,4,JOJO|kuujou_joutarou|三乔|承太郎,空条承太郎,7652,《JoJo的奇妙冒险》第三部的主角，替身白金之星
ibaraki_kasen,4,ibara_kasen|茨华仙|茨木,茨木华扇,7642,《东方Project》的角色，自称独臂有角的仙人
shiori_novella,4,shiorinfix|shiorinovella|shiorinsketch|书虫|诗织,诗织·诺薇拉,7634,hololive English 三期生 Advent 成员，档案管理员
astolfo_(fate),4,astolfo|rider_of_black|阿斯托尔福|阿福,阿斯托尔福（Fate系列）,7627,《Fate/Apocrypha》中黑之Rider，粉发的男装骑士
yukihana_lamy,4,lamyart|lamyme|菈米|雪原冬花|雪妈,雪花菈米,7627,hololive 五期生的雪精灵 VTuber
nagae_iku,4,衣玖,永江衣玖,7620,《东方Project》中的龙宫使者，绯想天的角色
nico_robin,4,恶魔之子|恶魔之子（海贼王）|罗宾|考古学家罗宾,妮可·罗宾,7612,《海贼王》草帽一伙的考古学家，绰号恶魔之子
cynthia_(pokemon),4,shirona_(pokemon)|希罗娜|竹兰|竹兰姐,竹兰（宝可梦）,7603,《宝可梦》中神奥地区的冠军兼考古学家
aru_(blue_archive),4,rikuhachima_aru|阿露|陆八魔阿露,陆八魔阿露（蔚蓝档案）,7600,《蔚蓝档案》中便利屋68的部长
gawr_gura_(1st_costume),4,嘎呜·古拉|鲨鱼歌姬,噶呜·古拉（第一套服饰）,7597,hololive EN 的噶呜·古拉的初始服饰
yamato_(kancolle),4,yamato_(kantai_collection)|大和,大和（舰队Collection）,7567,《舰队Collection》中大和型战列舰的舰娘
tainaka_ritsu,4,律|田井中律（轻音少女）,田井中律,7554,《轻音少女》中轻音部部长兼鼓手
komaeda_nagito,4,nagito_komaeda|凪斗|狛枝,狛枝凪斗,7545,《超级弹丸论破2》中超高校级的幸运学生
hanako_(blue_archive),4,urawa_hanako|浦和花子|花子,浦和花子（蔚蓝档案）,7528,《蔚蓝档案》补习部的成员
miyako_yoshika,4,宫古芳香|宫藤芳佳（强袭魔女）|芳佳,宫古芳香,7518,《东方Project》中《东方神灵庙》的僵尸，能吞食一切
misumi_uika,4,三角初音|初华,三角初华,7515,《BanG Dream! It's MyGO!!!!!》的角色，Ave Mujica 主唱
fujishima_megumi,4,megumiism|慈,藤岛慈,7508,《莲之空女学院学园偶像俱乐部》的成员
nerissa_ravencroft,4,depravencrafts|nerissaravencroft|ravencrafts|乌鸦|奈莉莎|纳瑞莎·雷文克罗夫特,纳瑞莎·雷文克罗夫特,7483,hololive EN 三期生 Advent 成员，自称声音恶魔
saotome_ranma,4,乱马|早乙女乱马（乱马1/2）,早乙女乱马,7477,《乱马1/2》的主角，遇冷水会变成女孩
shibuya_rin,4,凛|澁谷凛,涩谷凛,7456,《偶像大师 灰姑娘女孩》中登场的角色
hakos_baelz,4,Baelz|baelzbrush|hakosbaelz|混沌之鼠|贝姐,哈珂斯·贝尔丝,7453,hololive EN 的混沌化身VTuber，holoCouncil 领袖
yukikaze_(kancolle),4,yukikaze_(kantai_collection)|雪风,雪风（舰队Collection）,7443,舰队Collection的阳炎型驱逐舰舰娘，幸运舰
ushio_(kancolle),4,ushio_(kantai_collection)|潮,潮（舰队Collection）,7434,《舰队Collection》中绫波型驱逐舰潮的舰娘
wakaba_mutsumi,4,睦|若叶睦（迷途之子）,若叶睦,7414,《BanG Dream! It's MyGO!!!!!》的角色，Ave Mujica 吉他手
bakugou_katsuki,4,bakugo|bakugou|bakugoukatsuki|katsukibakugo|咔酱|爆豪|胜己,爆豪胜己,7375,《我的英雄学院》的男主角之一，绿谷的儿时玩伴
baobhan_sith_(fate),4,fairy_knight_tristan_(fate)|tam_lin_tristan_(fate)|tristan_(fairy_knight)_(fate)|妖精骑士崔斯坦|芭万希|芭班·希,芭万·希（Fate系列）,7373,《Fate/Grand Order》的妖精骑士崔斯坦，摩根的养女
tartaglia_(genshin_impact),4,childe_(genshin_impact)|tartaglia|公子|达达利亚|阿贾克斯,达达利亚（原神）,7353,《原神》中的愚人众执行官「公子」
kamisato_ayaka,4,ayaka_(genshin_impact)|kamisato_ayaka_(genshin_impact)|kamisatoayaka|白鹭公主|白鹭霜华|神里绫华|神里绫华（原神）|绫华,神里绫华,7333,《原神》中神里家的白鹭公主
female_byleth_(fire_emblem),4,byleth|byleth_(female)|byleth_(female)_(fire_emblem)|byleth_(fire_emblem)_(female)|贝蕾丝|贝雷丝,贝雷丝（火焰之纹章）,7320,《火焰之纹章 风花雪月》的女主角，佣兵出身的教师
clownpiece,4,克劳恩皮丝,克劳恩皮丝（东方Project）,7307,《东方Project》中来自月都的妖精，身穿星条旗图案
watson_amelia,4,amelewd|ameliart|ameliawatson|watsonamelia|华生|阿米|阿米莉亚,华生·阿米莉亚,7303,hololive EN 的侦探系 VTuber，holoMyth 成员
kawaragi_momoka,4,桃香|河原木桃香,河原木桃香（少女乐队哭）,7290,《Girls Band Cry》中乐队刺刺团的吉他手
inugami_korone,4,戌神|狗狗,戌神沁音,7286,hololive GAMERS 的犬系 VTuber
saber_alter,4,black_saber|dark_saber|黑Saber|黑化吾王|黑呆,阿尔托莉雅·潘德拉贡〔Alter〕（Fate）,7271,《Fate/stay night》中剑士的黑化版本，穿黑色铠甲
miorine_rembran,4,米奥莉奈|米米,米奥莉奈·伦布兰,7254,《机动战士高达 水星的魔女》的女主角
ayase_eli,4,ayase_eri|绘里|绚濑绘里,绚濑绘里,7253,《Love Live!》音乃木坂学院的学生会长
shirogane_noel,4,团长|诺艾尔,白银诺艾尔,7250,hololive 三期生 Fantasy 成员，骑士团团长
otomune_kozue,4,乙宗梢|梢,乙宗梢,7208,《Love Live! 莲之空》中Cerise Bouquet的成员
kaguya_(cho_kaguya-hime!),4,kaguya_(chou_kaguya-hime!),辉夜（超辉夜姬！）,7202,《超辉夜姬！》中从月球来的少女
kasodani_kyouko,4,响子,幽谷响子,7192,《东方Project》中《神灵庙》二面BOSS，山彦妖怪
klee_(genshin_impact),4,klee|可莉|火花骑士|逃跑的太阳,可莉（原神）,7190,《原神》中西风骑士团的火花骑士
soga_no_tojiko,4,屠自古,苏我屠自古,7183,《东方Project》中《东方神灵庙》的亡灵
eevee,4,伊布,伊布（宝可梦）,7179,宝可梦，一般属性，可进化成多种形态
archer_(fate),4,archer|卫宫|弓兵|红A|英灵卫宫,卫宫（Fate系列）,7174,《Fate/stay night》中的弓兵职阶从者，使用无限剑制
atago_(kancolle),4,atago_(kantai_collection)|爱宕,爱宕（舰队Collection）,7165,舰队Collection中日本重巡洋舰爱宕的拟人角色
morrigan_aensland,4,morrigan|morriganaensland|莫莉卡,莫莉卡·安斯兰,7157,《恶魔战士》系列的主角，梦魔
sua_(alien_stage),4,alnst_sua|sua|秀雅|苏娅,苏阿（异形舞台）,7155,《异形舞台》中的参赛角色
momose_ginko,4,吟子|百生吟子,百生吟子,7138,《Love Live! 莲之空》中 Cerise Bouquet 的成员
son_goku,4,goku|son_gokuu|卡卡罗特|孙悟空（龙珠）|悟空|悟空（龙珠）,孙悟空（龙珠）,7135,《龙珠》系列的主角，赛亚人
