tag,category,aliases,zh,count,notes
ensemble_stars!,3,ensemble_stars|ensemblestars|enstars|enstars_fanart|enstarsfanart|偶像梦幻祭!（官方写法）|偶像梦幻祭2,偶像梦幻祭,13197,Happy Elements推出的男团题材手机卡牌游戏，与《Ensemble Girls!》对应
darkstalkers,3,dark_stalkers|vampire_(game)|vampire_savior|vampire_savior_(game)|vampire_saviour|魔域幽灵|魔域幽灵（港台）,恶魔战士,13195,卡普空1994年起的格斗游戏系列，日版名为吸血鬼
assault_lily,3,突击莉莉 BOUQUET（动画副标题）,突击莉莉,13102,以少女与武器为主题的日本多媒体企划，2013年从可动模型起步
magia_record:_mahou_shoujo_madoka_magica_gaiden,3,magia_record|魔法纪录|魔法纪录（简称）,魔法纪录 魔法少女小圆外传,13054,基于《魔法少女小圆》的手机游戏，2017年上线，2024年停服
pokemon_black_2_and_white_2,3,pokemon_b2w2|pokemon_black_2|pokemon_bw2|pokemon_white_2,宝可梦 黑2／白2,12984,第五世代宝可梦游戏，为黑白的直接续作，舞台仍在合众地区
cho_kaguya-hime!,3,chou_kaguya-hime!|cosmic_princess_kaguya!,超辉夜姬!,12982,Netflix公开的动画电影，由Studio Colorido等制作
stardust_crusaders,3,星尘十字军|星尘十字军（民间）|星辰远征军|星辰远征军（港台）,星尘斗士,12921,《JOJO的奇妙冒险》第三部，围绕承太郎一行前往埃及的旅程
fire_emblem_engage,3,fireemblemengage|火焰纹章ENGAGE,火焰纹章 Engage,12920,《火焰之纹章》系列第17作，2023年登陆Nintendo Switch
girls_band_cry,3,Girls Band Cry（原名）|girlsbandcry|哭泣少女乐队,哭泣少女乐队,12835,东映动画的原创3DCG乐队动画，主角为刺刺乐队成员，2024年播出
eiyuu_densetsu,3,legend_of_heroes|the_legend_of_heroes|英雄传说系列,英雄传说,12804,日本Falcom开发的角色扮演游戏系列，含《轨迹》系列
kamen_rider,3,kamenrider|maskedrider|蒙面超人（旧译）,假面骑士,12760,石森章太郎与东映制作的特摄系列，1971年开播
rwby,3,,RWBY,12758,Rooster Teeth制作的3DCG动画，舞台为雷姆南特，主角为RWBY小队
monster_hunter_(series),3,monster_hunter|monsterhunter|怪物猎人（系列）|怪猎（俗称）|怪猎（系列）|猛汉（俗称）|魔物猎人（港台）,怪物猎人,12383,卡普空的狩猎动作游戏系列，玩家讨伐巨大怪物
blazblue,3,BlazBlue（原名）,苍翼默示录,12331,Arc System Works的2D格斗游戏系列，以厚重剧情与多结局著称
rebuild_of_evangelion,3,EVA新剧场版（俗称）|新世纪福音战士新剧场版,福音战士新剧场版,12225,《新世纪福音战士》的重制剧场版系列，加入新角色真希波
umineko_no_naku_koro_ni,3,umineko|海猫悲鸣时（港台）,海猫鸣泣之时,12189,07th Expansion的视觉小说，属《寒蝉鸣泣之时》同系列，2009年动画化
cookie_(touhou),3,Cookie（原名）|东方蛮法天,Cookie☆,12144,2010年发布的东方Project同人音声剧，因配音与画风成为网络迷因
nikki_(series),3,暖暖（系列简称）|暖暖（系列）,暖暖系列,12136,以服装搭配为核心的手游系列，含《奇迹暖暖》《闪耀暖暖》等，带评分与剧情要素
mahou_shoujo_lyrical_nanoha,3,,魔法少女奈叶（初代）,12121,Seven Arcs制作的2004年电视动画，为《魔法少女奈叶》系列首作
fate/kaleid_liner_prisma_illya,3,prismaillya|魔法少女☆伊莉雅（简称）,Fate/kaleid liner 魔法少女☆伊莉雅,12105,广山弘的《Fate/stay night》外传漫画，伊莉雅成为魔法少女
mahou_shoujo_lyrical_nanoha_strikers,3,mahou_shoujo_lyirical_nanoha_strikers|魔法少女奈叶Strikers,魔法少女奈叶StrikerS,12096,奈叶系列第三部电视动画，舞台在米德切尔达，主角为奈叶与菲特麾下的新人
pokemon_x_and_y,3,pokemon_x|pokemon_xy|pokemon_y,宝可梦 X／Y,12066,第六世代宝可梦游戏，舞台为以法国为原型的卡洛斯地区
inazuma_eleven_(series),3,闪电十一人系列,闪电十一人（系列）,12055,以足球为主题的跨媒体企划，含游戏、动画与漫画
gundam_suisei_no_majo,3,gundam_the_witch_from_mercury|mobile_suit_gundam_the_witch_from_mercury|机动战士高达 水星的魔女（全称）,机动战士高达 水星的魔女,11790,2022年播出的高达电视动画，以阿斯提卡西亚高等专门学园为舞台
senki_zesshou_symphogear,3,senki_zesshou_symphogear_xv|symphogear|symphogearxd|战姬绝唱SYMPHOGEAR,战姬绝唱,11688,2012年起播出的日本动画系列，以少女与战姬装备为题材
super_smash_bros.,3,smash_bros|smashbrosultimate|smashultimate|super_smash_bros|super_smash_bros._brawl|super_smash_bros._melee|super_smash_bros._ultimate|super_smash_bros_brawl|super_smash_bros_melee|super_smash_brothers|super_smash_brothers_brawl|super_smash_brothers_melee|supersmashbrosultimate|任天堂大乱斗（俗称）|大乱斗（俗称）,任天堂明星大乱斗,11652,樱井政博创作、任天堂发行的跨界对战游戏系列
hololive_indonesia,3,Hololive Indonesia|holoid|hololive ID|hololive_id|hololiveid|hololiveidart,hololive Indonesia,11324,hololive的印度尼西亚分部，2020年成立
rozen_maiden,3,rosen_maiden|rozenmaiden|玫瑰少女（旧译）,蔷薇少女,11259,PEACH-PIT的漫画及同名动画，讲述人偶争夺蔷薇少女之名的战斗
deltarune,3,Deltarune（原名）|deltaruined|deltarunefanart|三角符文,三角符文,11146,Toby Fox开发的独立角色扮演游戏，章节分次免费推出
cardcaptor_sakura,3,card_captor_sakura|cardcaptors|cardcaptorsakura|ccsakura|库洛魔法使|库洛魔法使（港台）|百变小樱|百变小樱（旧译）,魔卡少女樱,11032,CLAMP的魔法少女漫画与动画，讲述木之本樱收集库洛牌的故事
tengen_toppa_gurren_lagann,3,gurren_lagann|tengen_toppa_gurren-lagann|天元突破红莲螺岩,天元突破 红莲螺岩,11020,GAINAX制作的2007年原创超级机器人动画，以夸张剧情与巨大机体著称
onii-chan_wa_oshimai!,3,onimai|别当欧尼酱了!|别当欧尼酱了!（官方写法）,别当欧尼酱了,10990,猫豆腐的TS搞笑漫画，讲述被妹妹用药变成女孩的男生的日常
the_legend_of_zelda:_breath_of_the_wild,3,botw|breathofthewild|塞尔达传说旷野之息|旷野之息|旷野之息（简称）|荒野之息|荒野之息（民间）,塞尔达传说 旷野之息,10952,塞尔达传说系列第十九作，登陆Wii U与Switch的开放世界作品
atelier_(series),3,工作室（旧译）|炼金工房系列|莱莎的炼金工房（系列）,炼金工房,10843,Gust开发的炼金术题材角色扮演游戏系列
guilty_gear_strive,3,GGST（俗称）|ggstrive|guiltygearstrive|罪恶装备STRIVE,罪恶装备 -奋战-,10740,《罪恶装备》系列第六作，2021年发售的2D格斗游戏，系统更为简化
macross,3,MACROSS（原名）,超时空要塞,10726,河森正治与Studio Nue创作的科幻机甲动画系列，1982年首作问世
pretty_series,3,Pretty Series（原名）|pretty_(series)|星光系列|星光系列（港台）,美妙系列,10648,Takara Tomy的节奏换装街机游戏企划，涵盖美妙旋律与美妙天堂
vento_aureo,3,JOJO的奇妙冒险 黄金之风（全称）|golden_wind,黄金之风,10647,《JOJO的奇妙冒险》第5部，1995至1999年连载，2018年动画化
axis_powers_hetalia,3,hetalia|hetatwt|黑塔利亚 Axis Powers（全称）,黑塔利亚,10383,日丸屋秀和的国拟人历史喜剧漫画，各国以拟人角色登场
heaven_burns_red,3,红烧天堂|红烧天堂（民间俗称）|绯染天空|绯染天空（港台）,炽焰天穹,10347,Wright Flyer Studios与Key合作开发的回合制角色扮演手游
lycoris_recoil,3,Lycoris Recoil（原名）|lycorisrecoil,莉可丽丝,10323,A-1 Pictures的原创动作动画，2022年7月开播，讲述少女特工组织的故事
naruto_shippuuden,3,naruto_shippuden|疾风伝,火影忍者疾风传,10305,火影忍者第二部，讲述主角们长大后的故事
girls'_frontline_2:_exilium,3,exilium|gf2:exilium|gf2exilium|gfl2|gfl2:exilium|gfl2exilium|gfl2exiliumfanworkcontest|girls_frontline_2:_exilium|girlsfrontline2|girlsfrontline2exilium|girlsfrontline2exiliumen|少前2|少前2:追放|少前2追放|少女前线2|少女前线2:追放|少女前线2追放|少女前线2（简称）,少女前线2：追放,10217,《少女前线》的续作，采用战棋玩法，舞台为十年后
pokemon_masters_ex,3,pokemon_masters|pokemonmasters|pokemonmastersartwork|宝可梦大师（简称）,宝可梦大师EX,10189,手机上的宝可梦游戏，历代训练家与宝可梦组成拍档组合
hololive_dev_is,3,Hololive DEV_IS|hololivedev_is,hololive DEV_IS,10085,hololive旗下专注音乐的虚拟主播分部，2023年推出ReGLOSS
last_origin,3,Last Origin（原名）|lastorigin,最后的起源,10026,韩国Sigma Works开发的回合制手机策略RPG，2019年上线，以人类文明崩坏为背景
naruto_(classic),3,naruto|火影忍者（无印篇）,火影忍者,9936,岸本齐史的少年漫画，讲述旋涡鸣人的忍者成长故事
battle_tendency,3,戦闘潮流,战斗潮流,9932,《JOJO的奇妙冒险》第二部，舞台为1938年，主角为乔瑟夫·乔斯达
pokemon_heartgold_and_soulsilver,3,pokemon_heartgold|pokemon_hg|pokemon_hgss|pokemon_soulsilver|pokemon_ss,宝可梦 心金／魂银,9854,第二世代金、银、水晶在NDS上的重制版
fate/extra_ccc,3,fate/extra-ccc,Fate/EXTRA CCC,9732,2013年发售的PSP游戏，为《Fate/EXTRA》的续篇路线
splatoon_3,3,splatoon3|喷射战士3（民间）,斯普拉遁3,9618,《斯普拉遁》系列第三作，2022 年登陆 Nintendo Switch
pokemon_legends:_arceus,3,pokemon_legends_arceus|pokemonlegends|宝可梦传说阿尔宙斯,宝可梦传说 阿尔宙斯,9567,Switch上的宝可梦游戏，舞台为古代洗翠地区，为钻石珍珠的前传
smile_precure!,3,Smile光之美少女!（官方写法）|glitter_force|smile_precure|smile_pretty_cure|smile_pretty_cure!|微笑光之美少女（民间）,Smile光之美少女,9452,光之美少女系列第九作，2012年播出，主题为童话
oshi_no_ko,3,oshinoko|我推的孩子|我推的孩子（无书名号写法）,【我推的孩子】,9384,赤坂明原作、横枪萌果作画的漫画，2020至2024年连载，并有动画与真人影像化
steins;gate,3,steins_gate|斯坦因之门,命运石之门,9232,5pb. 与 Nitroplus 合作的 2009 年视觉小说，围绕时间机器展开
undertale,3,Undertale|undertail|undertaleau|传说之下,传说之下,9232,Toby Fox开发的2015年美国独立角色扮演游戏，以独特美术与音乐闻名
the_legend_of_zelda:_tears_of_the_kingdom,3,tears_of_the_kingdom|tearsofthekingdom|totk|zeldatearsofthekingdom|王国之泪,塞尔达传说 王国之泪,9214,塞尔达传说系列第二十作，旷野之息的续作，2023年登陆Switch
a.i._voice,3,a.i.voice|aivoice,A.I.VOICE,9133,日本企业推出的语音合成软件，声库包含琴叶姐妹与结月缘等
helltaker,3,Helltaker|helltakerfanart,地狱把妹王,9081,波兰开发者vanripper制作的免费解谜游戏，包含恋爱与弹幕要素
panty_&_stocking_with_garterbelt,3,Panty & Stocking with Garterbelt|panty_and_stocking_with_garterbelt|pantyandstocking|pantyandstockingwithgarterbelt,吊带袜天使,9066,GAINAX制作的2010年动作喜剧动画，以美式画风与粗俗搞笑著称
aikatsu!_(series),3,Aikatsu!|aikatsu|aikatsu!|爱活,偶像活动系列,9008,万代南梦宫的多媒体偶像企划，衍生多部动画与游戏
street_fighter_6,3,streetfighter6|streetfightervi|快打旋风6,街头霸王6,9007,《街头霸王》系列第七部正统作，2023 年全球发售
kobayashi-san_chi_no_maidragon,3,kobayashi-san_chi_no_maid_dragon|maidragon|miss_kobayashi's_dragon_maid,小林家的龙女仆,8956,クール教信者创作的漫画，讲述上班族小林与龙娘托尔的同居日常，京都动画改编
ace_attorney,3,aceattorney|gyakuten_saiban|逆転裁判|逆轉裁判,逆转裁判,8941,Capcom的法庭辩论视觉小说系列，玩家扮演辩护律师为委托人翻案
spider-man_(series),3,spider-man|spider_man|spiderman|蜘蛛人,蜘蛛侠,8897,漫威出版的漫画系列，主角为秘密以蜘蛛侠身份行动的彼得·帕克
yuruyuri,3,yuru_yuri,摇曳百合,8869,なもり的百合喜剧漫画，2008年起连载于Comic百合姬
one-punch_man,3,one-punchman|one_punch_man|onepunch-man|onepunch_man|onepunchman|一击男|一撃男|一撃男【腐】,一拳超人,8867,ONE的网络漫画，讲述一击必杀的英雄埼玉，2015年改编动画
gridman_universe,3,,古立特宇宙,8721,Trigger制作的动画系列，含《SSSS.GRIDMAN》与《SSSS.DYNAZENON》
pokemon_omega_ruby_and_alpha_sapphire,3,pokemon_alpha_sapphire|pokemon_as|pokemon_omega_ruby|pokemon_or|pokemon_oras,宝可梦 欧米伽红宝石／阿尔法蓝宝石,8611,第三世代红蓝宝石在3DS上的重制版，2014年发售
punishing:_gray_raven,3,punishinggrayraven|战双|战双:帕弥什,战双帕弥什,8606,库洛游戏使用Unity开发的3D动作手游，为战场双马尾系列第二作
mushoku_tensei,3,无职転生,无职转生,8584,轻小说系列，讲述中年男子转生异世界后重新认真生活
love_live!_superstar!!,3,hello!!!_love_live!|love_live!_superstar|星团,Love Live! Superstar!!,8504,《Love Live!》系列第四作，舞台为表参道附近的结丘女子高中与Liella!
senran_kagura_new_wave,3,,闪乱神乐 New Wave,8479,闪乱神乐的卡牌对战手机游戏，2012年上线，2020年停运
bakemonogatari,3,,化物语,8444,西尾维新《物语》系列的首部小说，2009年由SHAFT改编为动画
hunter_x_hunter,3,hunterhunter|hunterxhunter|hxh|狩人梦|猎人,全职猎人,8400,富坚义博的漫画，1998年起在周刊少年Jump连载
twisted_wonderland,3,迪士尼扭曲仙境,扭曲仙境,8353,Aniplex与迪士尼日本合作的手机游戏，舞台是以迪士尼反派为原型的魔法学园
gundam_gquuuuuux,3,gquuuuuux,机动战士高达GQuuuuuuX,8300,Khara与日升共同制作的2025年高达电视动画，简称GQuX
x-men,3,the_uncanny_x-men_(series),X战警,8295,漫威的漫画系列，讲述拥有超能力的变种人与人类共存的世界
stellive,3,,Stellive,8277,韩国的虚拟主播事务所，2025 年被 Brave Group 收购
the_hundred_line_-last_defense_academy-,3,hundred_line|最后防卫学园|最终防卫学园|百日战纪|百日战纪-最终防卫学园-,百日战纪 最终防卫学园,8273,Too Kyo Games开发、Aniplex发行的策略角色扮演游戏，由弹丸论破团队打造
metroid,3,密特罗德|银河战士,密特罗德,8254,任天堂的科幻动作游戏系列，1986年首作问世
sanrio,3,,三丽鸥,8234,日本角色品牌公司，以Hello Kitty等形象与授权商品闻名
diamond_wa_kudakenai,3,JoJo的奇妙冒险 不灭钻石|diamond_is_unbreakable,不灭钻石,8211,《JOJO的奇妙冒险》第四部，以东方仗助为主角
high_school_dxd,3,High School DxD|highschool_dxd,恶魔高校D×D,8114,石踏一荣的奇幻后宫轻小说，2008年起连载，讲述恶魔学园故事
synthesizer_v,3,SynthV|synthesizerv|synthv,Synthesizer V,8087,Dreamtonics开发的日英中三语歌声合成软件，可产出虚拟歌手演唱
sono_bisque_doll_wa_koi_wo_suru,3,my_dress-up_darling|my_dress_up_darling|恋上换装娃娃,更衣人偶坠入爱河,7996,福田晋一的恋爱喜剧漫画，2022年改编为动画，围绕cosplay展开
to_heart_(series),3,ToHeart,To Heart,7995,Leaf出品的恋爱视觉小说系列，含《To Heart》与《To Heart 2》等作品
fatal_fury,3,fatalfury|garou_(game_series)|garou_densetsu|饿狼伝说,饿狼传说,7947,SNK的格斗游戏系列，主角为特瑞·博加德等
ore_no_imouto_ga_konna_ni_kawaii_wake_ga_nai,3,my_little_sister_can't_be_this_cute|ore_no_imouto_ga_konnani_kawaii_wake_ga_nai|oreimo|俺妹|我的妹妹不可能这么可爱,我的妹妹哪有这么可爱,7829,伏见司的轻小说，2010年改编动画，简称《俺妹》
saki_(manga),3,咲|天才麻將少女,天才麻将少女,7763,小林立的麻将漫画，2009年动画化，以少女麻将竞技为题材
kemono_friends_3,3,动物朋友3,兽娘动物园3,7614,SEGA 开发的手游，兽娘动物园系列第三部主要作品，2019年起运营
hibike!_euphonium,3,sound!_euphonium|吹响吧!上低音号,吹响吧！上低音号,7587,武田绫乃的吹奏乐题材轻小说，京都动画改编为动画
